predictor,uniprot_acc,gene_symbol,set,n_variants,pathogenic_fraction,auroc,separation,frac_ambiguous
varity,Q96HY7,DHTKD1,mito,17,0.11764705882352941,0.8333333333333334,1.3690994057272003,0.29411764705882354
varity,Q96I59,NARS2,mito,17,0.5294117647058824,0.9861111111111112,2.8920761992079065,0.11764705882352941
varity,Q96IR7,HPDL,mito,29,0.7931034482758621,1.0,3.9841517408757237,0.06896551724137931
varity,Q96IV0,NGLY1,control,20,0.5,1.0,9.535136332450806,0.0
varity,Q96JX3,SERAC1,mito,20,0.35,1.0,5.9720990478273865,0.1
varity,Q96MS0,ROBO3,control,39,0.4358974358974359,0.9946524064171124,4.558952701919113,0.05128205128205128
varity,Q96PY6,NEK1,control,12,0.3333333333333333,0.96875,2.7303718856427794,0.0
varity,Q96Q11,TRNT1,mito,12,0.5833333333333334,1.0,5.901389511364596,0.08333333333333333
varity,Q96QS3,ARX,control,53,0.49056603773584906,0.982905982905983,3.8706594986547023,0.03773584905660377
varity,Q96RD7,PANX1,control,12,0.16666666666666666,1.0,7.785344797628035,0.08333333333333333
varity,Q96RK4,BBS4,control,17,0.5294117647058824,0.9166666666666667,2.019701372984893,0.11764705882352941
varity,Q96RP9,GFM1,mito,27,0.5185185185185185,0.9560439560439561,3.152878646812959,0.1111111111111111
varity,Q96RQ3,MCCC1,mito,41,0.6341463414634146,0.9666666666666667,3.5787985787630987,0.04878048780487805
varity,Q96RR1,TWNK,mito,52,0.9423076923076923,0.9931972789115646,3.1876479517885667,0.2692307692307692
varity,Q96S06,LMF1,control,36,0.05555555555555555,0.926470588235294,2.134801836186401,0.1111111111111111
varity,Q99497,PARK7,mito,11,0.7272727272727273,0.7916666666666666,0.8336056397240887,0.09090909090909091
varity,Q99519,NEU1,control,44,0.6590909090909091,0.9448275862068967,2.053633895122855,0.1590909090909091
varity,Q99643,SDHC,mito,20,0.9,1.0,5.9889091767225064,0.0
varity,Q99707,MTR,control,25,0.32,0.9926470588235294,5.199193715713731,0.0
varity,Q99714,HSD17B10,mito,21,0.7619047619047619,0.9625,1.8507935078307558,0.0
varity,Q99758,ABCA3,control,62,0.6290322580645161,0.9732441471571907,3.3007649628164266,0.08064516129032258
varity,Q99797,MIPEP,mito,20,0.15,1.0,4.965186619735716,0.0
varity,Q99798,ACO2,mito,18,0.8888888888888888,0.75,1.0895327340723293,0.1111111111111111
varity,Q99807,COQ7,mito,14,0.5,0.9591836734693877,3.139279103365706,0.0
varity,Q9BQ52,ELAC2,mito,21,0.42857142857142855,1.0,3.4385194118641578,0.09523809523809523
varity,Q9BQT8,SLC25A21,mito,12,0.08333333333333333,1.0,2.441810247698135,0.08333333333333333
varity,Q9BSI4,TINF2,control,20,0.65,1.0,2.1550065537501073,0.15
varity,Q9BUB7,TMEM70,mito,12,0.25,1.0,2.941381120953534,0.0
varity,Q9BUM1,G6PC3,control,19,0.6842105263157895,1.0,9.717476712145661,0.05263157894736842
varity,Q9BV79,MECR,mito,11,0.45454545454545453,0.9666666666666667,3.410188358131589,0.0
varity,Q9BVA0,KATNB1,control,26,0.15384615384615385,0.9772727272727273,3.637650834290007,0.11538461538461539
varity,Q9BW92,TARS2,mito,20,0.6,1.0,3.142061077623113,0.05
varity,Q9BX63,BRIP1,mito,62,0.14516129032258066,0.9287211740041929,2.4258158610537324,0.0
varity,Q9BXJ7,AMN,mito,10,0.4,0.9166666666666667,2.4142708212578152,0.0
varity,Q9BXM0,PRX,mito,26,0.038461538461538464,0.19999999999999996,-0.7410609047532934,0.07692307692307693
varity,Q9BXM7,PINK1,mito,20,0.45,0.9797979797979798,3.151598993371539,0.0
varity,Q9BY79,MFRP,control,10,0.5,1.0,2.592519044902262,0.2
varity,Q9BYJ1,ALOXE3,control,25,0.6,0.9533333333333334,3.228179990507711,0.08
varity,Q9BYV9,BACH2,control,18,0.05555555555555555,1.0,6.252743807343723,0.05555555555555555
varity,Q9GZS0,DNAI2,control,20,0.2,0.984375,4.028808139294161,0.05
varity,Q9H0R6,QRSL1,mito,11,0.18181818181818182,0.9444444444444444,2.318314040697557,0.09090909090909091
varity,Q9H237,PORCN,control,31,0.4838709677419355,0.9624999999999999,3.0441395146636507,0.06451612903225806
varity,Q9H2U2,PPA2,mito,23,0.6086956521739131,0.992063492063492,4.674933748305489,0.043478260869565216
varity,Q9H3H1,TRIT1,mito,11,0.2727272727272727,1.0,3.365774619971834,0.0
varity,Q9H845,ACAD9,mito,43,0.7209302325581395,0.9112903225806452,1.9995947645592786,0.13953488372093023
varity,Q9H9P8,L2HGDH,mito,21,0.7142857142857143,1.0,5.456255318472363,0.09523809523809523
varity,Q9HA77,CARS2,mito,11,0.09090909090909091,0.4,-0.824276513710949,0.0
varity,Q9HAN9,NMNAT1,control,40,0.975,1.0,4.4308257283469485,0.125
varity,Q9HC21,SLC25A19,mito,17,0.7647058823529411,1.0,4.381795814331098,0.11764705882352941
varity,Q9HCC0,MCCC2,mito,56,0.9642857142857143,0.9907407407407407,5.614994957649443,0.03571428571428571
varity,Q9NP58,ABCB6,mito,21,0.38095238095238093,0.8173076923076923,1.418089777990171,0.14285714285714285
varity,Q9NPJ1,MKKS,control,25,0.68,0.9926470588235294,3.4998466950029314,0.2
varity,Q9NQ66,PLCB1,control,10,0.2,0.875,2.0208926123062816,0.1
varity,Q9NQZ6,ZC4H2,control,29,0.8620689655172413,1.0,5.225601962389925,0.06896551724137931
varity,Q9NSE4,IARS2,mito,21,0.2857142857142857,0.9000000000000001,1.7797269951127461,0.14285714285714285
varity,Q9NUD9,PIGV,control,12,0.6666666666666666,0.78125,1.587380839939744,0.0
varity,Q9NVS9,PNPO,mito,15,0.9333333333333333,1.0,5.216631860075646,0.0
varity,Q9NVV4,MTPAP,mito,10,0.2,1.0,6.776734264569614,0.0
varity,Q9NWS8,RMND1,mito,19,0.5789473684210527,0.9204545454545454,2.088696922051692,0.05263157894736842
varity,Q9NWW5,CLN6,control,27,0.8518518518518519,0.967391304347826,2.8802162020256086,0.14814814814814814
varity,Q9NYY8,FASTKD2,mito,21,0.14285714285714285,1.0,16.44488885121762,0.0
varity,Q9NZB8,MOCS1,mito,13,0.3076923076923077,1.0,19.717141075735046,0.0
varity,Q9P0W8,SPATA7,control,15,0.2,1.0,1.8806229115887851,0.0
varity,Q9P2R7,SUCLA2,mito,18,0.5,0.9753086419753086,3.0941244559239767,0.05555555555555555
varity,Q9UBC3,DNMT3B,control,28,0.6785714285714286,1.0,7.6975610944452395,0.07142857142857142
varity,Q9UBQ7,GRHPR,mito,29,0.7931034482758621,0.9202898550724639,1.9013524485096867,0.10344827586206896
varity,Q9UBT6,POLK,control,19,0.7894736842105263,0.7333333333333333,1.188113710704217,0.05263157894736842
varity,Q9UBY8,CLN8,control,29,0.8620689655172413,0.83,1.26066929387991,0.27586206896551724
varity,Q9UDR5,AASS,mito,16,0.3125,0.8,1.8671467131267068,0.0625
varity,Q9UGL1,KDM5B,control,19,0.42105263157894735,0.875,2.061806303239632,0.05263157894736842
varity,Q9UGM6,WARS2,mito,17,0.5294117647058824,0.9583333333333333,2.836506912753973,0.11764705882352941
varity,Q9UHD2,TBK1,control,20,0.3,0.9285714285714286,2.1886580971437275,0.1
varity,Q9UHK6,AMACR,mito,10,0.2,1.0,5.158502035972386,0.2
varity,Q9UHN1,POLG2,mito,11,0.18181818181818182,1.0,3.04601653028382,0.09090909090909091
varity,Q9UI17,DMGDH,mito,11,0.09090909090909091,0.8,1.9403243323997228,0.18181818181818182
varity,Q9UJS0,SLC25A13,mito,21,0.8095238095238095,0.9558823529411764,2.2601071639545616,0.0
varity,Q9UK17,KCND3,control,36,0.7222222222222222,0.95,2.59817712065809,0.1388888888888889
varity,Q9UKA2,FBXL4,mito,27,0.9259259259259259,1.0,2.758821858642863,0.1111111111111111
varity,Q9UKU7,ACAD8,mito,21,0.6666666666666666,0.9081632653061225,2.195251482575073,0.09523809523809523
varity,Q9UL18,AGO1,control,14,0.9285714285714286,1.0,8.30884873663348,0.07142857142857142
varity,Q9ULD0,OGDHL,mito,12,0.25,0.8888888888888888,2.9616800914679926,0.08333333333333333
varity,Q9UM01,SLC7A7,control,20,0.8,0.921875,2.2430187593886677,0.15
varity,Q9UM47,NOTCH3,control,340,0.75,0.9604613610149942,3.0368849965263096,0.041176470588235294
varity,Q9UMS0,NFU1,mito,13,0.7692307692307693,1.0,6.316865746008925,0.15384615384615385
varity,Q9UNE0,EDAR,control,44,0.8636363636363636,0.7807017543859649,1.0204715734395702,0.3181818181818182
varity,Q9UPW5,AGTPBP1,control,11,0.45454545454545453,1.0,7.497794333176967,0.0
varity,Q9UQ90,SPG7,mito,40,0.85,0.9558823529411764,3.6898736555193885,0.05
varity,Q9UQD0,SCN8A,control,303,0.8778877887788779,0.893111156269051,2.0798746631352034,0.0462046204620462
varity,Q9Y219,JAG2,control,21,0.09523809523809523,1.0,10.212185826612565,0.047619047619047616
varity,Q9Y276,BCS1L,mito,42,0.8809523809523809,0.9675675675675676,3.1244686176593524,0.16666666666666666
varity,Q9Y2I7,PIKFYVE,control,33,0.030303030303030304,0.6875,0.060605982575802124,0.030303030303030304
varity,Q9Y2Z2,MTO1,mito,10,0.4,1.0,9.344338492729092,0.0
varity,Q9Y2Z4,YARS2,mito,15,0.8,0.9444444444444444,2.5537831329327285,0.06666666666666667
varity,Q9Y2Z9,COQ6,mito,13,0.38461538461538464,0.9,1.8275103669507027,0.07692307692307693
varity,Q9Y375,NDUFAF1,mito,12,0.25,0.8888888888888888,2.411251591274189,0.08333333333333333
varity,Q9Y399,MRPS2,mito,12,0.16666666666666666,0.9500000000000001,4.16575723327195,0.0
varity,Q9Y3A0,COQ4,mito,21,0.6666666666666666,0.9693877551020409,3.0145101509159353,0.09523809523809523
varity,Q9Y3Z3,SAMHD1,control,15,0.7333333333333333,0.9772727272727273,4.157368065644115,0.06666666666666667
varity,Q9Y4W6,AFG3L2,mito,40,0.975,1.0,11.98809905359936,0.0
varity,Q9Y5Q3,MAFB,control,27,0.6666666666666666,0.9567901234567902,2.270781911162396,0.25925925925925924
varity,Q9Y606,PUS1,mito,12,0.4166666666666667,1.0,7.164474718940938,0.0
varity,Q9Y619,SLC25A15,mito,20,0.8,1.0,13.288474539693075,0.0
varity,Q9Y6B7,AP4B1,control,14,0.21428571428571427,1.0,8.118403117608231,0.0
gmvp,A3KMH1,VWA8,mito,11,0.09090909090909091,0.6,0.1342365323616089,0.2727272727272727
gmvp,O00142,TK2,mito,44,0.9318181818181818,0.7723577235772359,1.0985387064287977,0.11363636363636363
gmvp,O00170,AIP,mito,10,0.5,1.0,4.322421645186107,0.1
gmvp,O00330,PDHX,mito,12,0.16666666666666666,1.0,2.7404618237437743,0.3333333333333333
gmvp,O00411,POLRMT,mito,45,0.15555555555555556,0.9661654135338346,2.100208914848054,0.022222222222222223
gmvp,O00462,MANBA,control,15,0.2,1.0,7.562469818365978,0.06666666666666667
gmvp,O14521,SDHD,mito,31,0.8709677419354839,0.8981481481481481,2.1668701662891463,0.12903225806451613
gmvp,O14526,FCHO1,control,14,0.14285714285714285,1.0,16.416795848196028,0.0
gmvp,O14802,POLR3A,control,29,0.7586206896551724,0.8571428571428572,1.6606407758132253,0.1724137931034483
gmvp,O14832,PHYH,mito,11,0.7272727272727273,1.0,4.181971115553643,0.09090909090909091
gmvp,O14905,WNT9B,control,11,0.09090909090909091,0.9,2.3372078816857407,0.36363636363636365
gmvp,O15160,POLR1C,control,20,0.85,0.9803921568627452,3.0845797596085096,0.35
gmvp,O15270,SPTLC2,mito,24,0.4166666666666667,0.8285714285714286,1.2293367823476136,0.25
gmvp,O15382,BCAT2,mito,11,0.2727272727272727,1.0,4.111190327309034,0.18181818181818182
gmvp,O15457,MSH4,control,10,0.5,0.88,1.940978141224125,0.1
gmvp,O15528,CYP27B1,mito,38,0.8947368421052632,0.9632352941176471,2.937722209886499,0.15789473684210525
gmvp,O15553,MEFV,control,18,0.5555555555555556,0.7875,0.8280013511651322,0.05555555555555555
gmvp,O43175,PHGDH,control,15,0.8,0.7222222222222223,0.8584361191816631,0.06666666666666667
gmvp,O43186,CRX,control,27,0.6296296296296297,0.9294117647058824,2.5645096659445676,0.18518518518518517
gmvp,O43272,PRODH,mito,21,0.14285714285714285,0.7407407407407407,0.9260051088663775,0.09523809523809523
gmvp,O43295,SRGAP3,control,10,0.1,0.8888888888888888,0.7182876296800694,0.1
gmvp,O43424,GRID2,control,11,0.45454545454545453,1.0,4.295865104872614,0.09090909090909091
gmvp,O43772,SLC25A20,mito,11,0.8181818181818182,0.9444444444444444,2.4077947891468425,0.09090909090909091
gmvp,O43791,SPOP,control,12,0.8333333333333334,0.95,2.1792070459587345,0.08333333333333333
gmvp,O60260,PRKN,mito,33,0.5757575757575758,0.8721804511278195,1.6605230623722929,0.24242424242424243
gmvp,O60313,OPA1,mito,15,0.2,0.5277777777777777,0.5580397765298533,0.06666666666666667
gmvp,O60890,OPHN1,control,29,0.3448275862068966,0.8789473684210527,1.850183661737164,0.10344827586206896
gmvp,O75360,PROP1,control,47,0.8723404255319149,0.6991869918699187,1.019546321344447,0.1702127659574468
gmvp,O75398,DEAF1,control,64,0.75,1.0,4.6440061775964505,0.078125
gmvp,O75439,PMPCB,mito,14,0.2857142857142857,0.9750000000000001,3.5846688420817525,0.07142857142857142
gmvp,O75530,EED,control,13,0.7692307692307693,1.0,3.3475531939766707,0.15384615384615385
gmvp,O75648,TRMU,mito,36,0.6111111111111112,0.948051948051948,2.3181458286740573,0.1111111111111111
gmvp,O75695,RP2,mito,44,0.4090909090909091,0.9636752136752137,2.7245892948876986,0.1590909090909091
gmvp,O75879,GATB,mito,20,0.1,0.9444444444444444,2.1510098505899804,0.1
gmvp,O75907,DGAT1,control,12,0.5,1.0,4.237367961198545,0.16666666666666666
gmvp,O75916,RGS9,control,12,0.08333333333333333,1.0,11.965768988184772,0.0
gmvp,O94761,RECQL4,mito,66,0.10606060606060606,0.7046004842615012,0.7673959204760514,0.015151515151515152
gmvp,O94925,GLS,mito,15,0.5333333333333333,0.9821428571428572,2.748760006242884,0.0
gmvp,O95140,MFN2,mito,127,0.9606299212598425,0.9852459016393442,4.0195566174218555,0.05511811023622047
gmvp,O95202,LETM1,mito,26,0.19230769230769232,1.0,6.165588262869102,0.038461538461538464
gmvp,O95299,NDUFA10,mito,13,0.46153846153846156,0.8809523809523809,1.7422278819770651,0.23076923076923078
gmvp,O95352,ATG7,control,12,0.3333333333333333,0.78125,1.6934235337836039,0.0
gmvp,O95363,FARS2,mito,37,0.7027027027027027,0.951048951048951,2.5504049629245156,0.2972972972972973
gmvp,O95571,ETHE1,mito,23,0.8695652173913043,0.8833333333333334,1.9928583917819962,0.17391304347826086
gmvp,O95630,STAMBP,control,10,0.7,1.0,2.8266528398216693,0.1
gmvp,O95822,MLYCD,mito,17,0.23529411764705882,0.923076923076923,1.7282096349222542,0.058823529411764705
gmvp,O95831,AIFM1,mito,66,0.6515151515151515,0.8422649140546006,1.6473406806133424,0.06060606060606061
gmvp,O95970,LGI1,control,19,0.8421052631578947,1.0,3.4870564402892725,0.21052631578947367
gmvp,O95996,APC2,mito,40,0.05,0.9342105263157895,2.4442584493785087,0.0
gmvp,P00367,GLUD1,mito,23,0.6086956521739131,0.7222222222222222,0.8410814289151585,0.08695652173913043
gmvp,P00390,GSR,mito,11,0.18181818181818182,1.0,4.067071901610232,0.18181818181818182
gmvp,P00480,OTC,mito,276,0.9637681159420289,0.8293233082706767,1.2844390587109904,0.018115942028985508
gmvp,P00505,GOT2,mito,12,0.25,1.0,4.341876374820607,0.3333333333333333
gmvp,P00748,F12,control,18,0.2777777777777778,0.8769230769230769,1.6262319313699376,0.2222222222222222
gmvp,P00813,ADA,control,56,0.8571428571428571,0.9244791666666666,2.2831232093276443,0.08928571428571429
gmvp,P01116,KRAS,control,67,0.9850746268656716,0.9696969696969697,4.039420427707515,0.07462686567164178
gmvp,P01127,PDGFB,control,18,0.4444444444444444,0.875,1.2920323815987187,0.2222222222222222
gmvp,P01213,PDYN,control,10,0.2,1.0,3.360966364504609,0.0
gmvp,P02533,KRT14,control,57,0.8070175438596491,0.8675889328063241,1.2985672113294509,0.07017543859649122
gmvp,P02647,APOA1,control,19,0.8421052631578947,0.9791666666666667,2.219053280142382,0.05263157894736842
gmvp,P02671,FGA,control,20,0.6,0.8229166666666666,1.061680958346144,0.0
gmvp,P02675,FGB,control,14,0.5714285714285714,0.9375,2.1373481010331257,0.2857142857142857
gmvp,P02768,ALB,control,14,0.5,0.7142857142857143,1.2254984847079782,0.14285714285714285
gmvp,P04180,LCAT,control,30,0.6666666666666666,0.9450000000000001,2.4508322169860035,0.23333333333333334
gmvp,P04181,OAT,mito,45,0.8888888888888888,0.99,4.656042478833754,0.08888888888888889
gmvp,P04350,TUBB4A,control,49,0.9183673469387755,0.8222222222222223,0.9017403690365022,0.0
gmvp,P04792,HSPB1,control,24,0.875,0.7936507936507937,1.2568467817390918,0.3333333333333333
gmvp,P05067,APP,control,46,0.5434782608695652,0.9904761904761905,3.8150785571068075,0.13043478260869565
gmvp,P05093,CYP17A1,control,68,0.8823529411764706,0.9875,3.651328299389286,0.11764705882352941
gmvp,P05108,CYP11A1,mito,20,0.75,0.9199999999999999,2.3276480278540945,0.15
gmvp,P05165,PCCA,mito,50,0.84,0.9017857142857143,2.2038372564952757,0.06
gmvp,P06858,LPL,control,78,0.8846153846153846,0.995169082125604,4.759530832145383,0.08974358974358974
gmvp,P07320,CRYGD,control,15,0.5333333333333333,0.6607142857142857,0.6708825426380217,0.26666666666666666
gmvp,P07384,CAPN1,control,14,0.35714285714285715,0.9555555555555556,2.6401797094927604,0.07142857142857142
gmvp,P07602,PSAP,mito,28,0.6785714285714286,0.8830409356725146,1.6712000362287474,0.25
gmvp,P07954,FH,mito,167,0.9640718562874252,0.9927536231884059,4.184651493980457,0.0
gmvp,P08100,RHO,control,139,0.9496402877697842,0.9415584415584415,2.6552761452590525,0.014388489208633094
gmvp,P08243,ASNS,control,32,0.84375,0.9703703703703703,2.9819555566489537,0.15625
gmvp,P08514,ITGA2B,control,87,0.8850574712643678,0.9792207792207792,3.693032785416451,0.09195402298850575
gmvp,P08559,PDHA1,mito,10,0.9,1.0,1.9010955620518606,0.0
gmvp,P09622,DLD,mito,20,0.8,0.921875,2.355796001909888,0.05
gmvp,P10515,DLAT,mito,16,0.125,1.0,14.97158721333879,0.0
gmvp,P10809,HSPD1,mito,10,0.8,1.0,2.767418301523601,0.4
gmvp,P10827,THRA,control,12,0.75,0.925925925925926,2.212278241365743,0.08333333333333333
gmvp,P11171,EPB41,control,10,0.4,0.875,1.7020820231031373,0.0
gmvp,P11177,PDHB,mito,13,0.7692307692307693,0.9333333333333333,2.5284113319324315,0.15384615384615385
gmvp,P11182,DBT,mito,36,0.7222222222222222,0.9807692307692308,3.428090468714897,0.08333333333333333
gmvp,P11310,ACADM,mito,37,0.972972972972973,0.7777777777777778,1.303221844308368,0.2702702702702703
gmvp,P11498,PC,mito,46,0.43478260869565216,0.9980769230769231,4.577916625824857,0.13043478260869565
gmvp,P11511,CYP19A1,control,19,0.631578947368421,0.9404761904761906,2.5568890039071612,0.10526315789473684
gmvp,P11586,MTHFD1,control,16,0.3125,1.0,3.6998240500074546,0.1875
gmvp,P12235,SLC25A4,mito,15,0.8,1.0,7.48573214085973,0.0
gmvp,P12694,BCKDHA,mito,56,0.8571428571428571,0.9453125,2.3071299438586057,0.125
gmvp,P12814,ACTN1,control,22,0.8181818181818182,0.8194444444444444,1.4782638771737897,0.4090909090909091
gmvp,P13473,LAMP2,control,23,0.30434782608695654,0.39285714285714285,-0.487049374230406,0.043478260869565216
gmvp,P13498,CYBA,control,16,0.75,0.9583333333333334,2.599481483544981,0.1875
gmvp,P13804,ETFA,mito,11,0.7272727272727273,0.9166666666666667,2.573845824203669,0.18181818181818182
gmvp,P15382,KCNE1,control,10,0.7,0.8571428571428571,1.9534626112739542,0.2
gmvp,P15538,CYP11B1,mito,65,0.8615384615384616,0.8908730158730159,1.729688865941529,0.07692307692307693
gmvp,P16219,ACADS,mito,36,0.8611111111111112,0.832258064516129,0.9825830313496278,0.027777777777777776
gmvp,P16278,GLB1,control,159,0.9056603773584906,0.9893518518518518,4.134534033252606,0.06918238993710692
gmvp,P16615,ATP2A2,control,49,0.8367346938775511,0.9359756097560976,2.315563495612313,0.10204081632653061
gmvp,P17302,GJA1,control,52,0.9807692307692307,1.0,11.421130399628398,0.0
gmvp,P18507,GABRG2,control,26,0.6923076923076923,0.9097222222222222,2.22212375717477,0.038461538461538464
gmvp,P19099,CYP11B2,mito,38,0.5,0.853185595567867,1.5510861449965296,0.2631578947368421
gmvp,P19438,TNFRSF1A,control,44,0.7045454545454546,0.9925558312655087,5.269340423989268,0.0
gmvp,P19971,TYMP,mito,45,0.8888888888888888,0.89,2.506205899271314,0.044444444444444446
gmvp,P20062,TCN2,control,18,0.05555555555555555,0.4117647058823529,-0.5375988484228529,0.1111111111111111
gmvp,P20711,DDC,control,43,0.8372093023255814,0.9047619047619048,1.5750689965876354,0.09302325581395349
gmvp,P20916,MAG,control,13,0.3076923076923077,0.9722222222222222,2.8831507561937135,0.07692307692307693
gmvp,P20933,AGA,control,29,0.6896551724137931,0.85,1.4746279567207392,0.06896551724137931
gmvp,P21397,MAOA,mito,11,0.36363636363636365,0.9285714285714286,2.0525194792267762,0.09090909090909091
gmvp,P21549,AGXT,mito,134,0.9104477611940298,0.962431693989071,2.5169409039036594,0.06716417910447761
gmvp,P21583,KITLG,control,11,0.7272727272727273,0.8333333333333334,1.4287881518520729,0.09090909090909091
gmvp,P21912,SDHB,mito,82,0.926829268292683,0.9780701754385965,4.77920480175473,0.012195121951219513
gmvp,P21953,BCKDHB,mito,70,0.9428571428571428,0.9962121212121212,5.15150221935968,0.02857142857142857
gmvp,P22001,KCNA3,control,21,0.7142857142857143,0.9666666666666667,3.5126895724477234,0.09523809523809523
gmvp,P22033,MMUT,mito,174,0.9597701149425287,0.9230111206159111,2.613763698909136,0.06321839080459771
gmvp,P22413,ENPP1,control,33,0.8484848484848485,0.9357142857142857,2.8243924844886688,0.09090909090909091
gmvp,P22557,ALAS2,mito,48,0.75,0.9166666666666666,1.9309492886947892,0.10416666666666667
gmvp,P23378,GLDC,mito,167,0.8982035928143712,0.9431372549019608,2.6139328136936397,0.04790419161676647
gmvp,P23526,AHCY,control,14,0.7142857142857143,0.875,1.884303465902165,0.14285714285714285
gmvp,P23786,CPT2,mito,40,0.75,0.8733333333333333,1.7174670242665828,0.275
gmvp,P24468,NR2F2,control,12,0.8333333333333334,0.95,2.59216395619744,0.0
gmvp,P24752,ACAT1,mito,57,0.9473684210526315,0.9691358024691358,2.8431152529549055,0.17543859649122806
gmvp,P25189,MPZ,control,91,0.989010989010989,0.9888888888888889,7.339969005903838,0.01098901098901099
gmvp,P25445,FAS,mito,43,0.8604651162790697,0.6126126126126127,0.32735284539435344,0.2558139534883721
gmvp,P25705,ATP5F1A,mito,12,0.4166666666666667,0.9428571428571428,2.273667122958071,0.08333333333333333
gmvp,P28715,ERCC5,control,22,0.45454545454545453,0.9916666666666666,2.677624971768598,0.18181818181818182
gmvp,P30084,ECHS1,mito,47,0.8936170212765957,0.8666666666666667,1.899817187118445,0.1702127659574468
gmvp,P30279,CCND2,control,12,0.6666666666666666,1.0,8.312764360264378,0.5
gmvp,P30301,MIP,mito,10,0.6,1.0,4.039138367350505,0.2
gmvp,P30793,GCH1,control,36,0.9722222222222222,1.0,5.81983089626867,0.05555555555555555
gmvp,P31040,SDHA,mito,46,0.5,0.9527410207939508,2.612542850422132,0.043478260869565216
gmvp,P31321,PRKAR1B,control,10,0.5,0.88,1.7333530519525644,0.1
gmvp,P33527,ABCC1,control,22,0.045454545454545456,0.9047619047619048,2.1552277419831762,0.18181818181818182
gmvp,P33897,ABCD1,mito,288,0.7604166666666666,0.9191317583217524,2.0944964887062265,0.06597222222222222
gmvp,P34059,GALNS,control,119,0.9159663865546218,0.9238532110091744,2.024164764956553,0.06722689075630252
gmvp,P35218,CA5A,mito,11,0.18181818181818182,1.0,10.382998985392568,0.09090909090909091
gmvp,P35523,CLCN1,control,131,0.8931297709923665,0.9682539682539681,3.025895888961098,0.12213740458015267
gmvp,P35680,HNF1B,control,85,0.9411764705882353,0.9450000000000001,2.4351290219809627,0.08235294117647059
gmvp,P35712,SOX6,control,19,0.21052631578947367,0.8500000000000001,0.837691080695459,0.05263157894736842
gmvp,P35914,HMGCL,mito,20,0.85,0.9607843137254902,3.48914207908454,0.1
gmvp,P36551,CPOX,mito,19,0.47368421052631576,0.9555555555555556,2.7439007702770866,0.05263157894736842
gmvp,P36776,LONP1,mito,106,0.08490566037735849,0.882016036655212,1.9466626530186169,0.16037735849056603
gmvp,P38571,LIPA,control,52,0.7884615384615384,0.9866962305986696,3.844781077327442,0.07692307692307693
gmvp,P38606,ATP6V1A,control,26,0.9230769230769231,0.7916666666666667,1.3325186295542844,0.0
gmvp,P39210,MPV17,mito,15,0.9333333333333333,0.9285714285714286,2.7789782523234683,0.2
gmvp,P40337,VHL,control,203,0.8275862068965517,0.9238095238095237,1.904744808198689,0.07389162561576355
gmvp,P40926,MDH2,mito,10,0.4,1.0,4.593926624001047,0.1
gmvp,P40939,HADHA,mito,29,0.7241379310344828,0.9345238095238095,2.4962187850165,0.06896551724137931
gmvp,P42262,GRIA2,control,34,0.7647058823529411,0.9759615384615384,2.707092503079979,0.029411764705882353
gmvp,P42704,LRPPRC,mito,39,0.23076923076923078,0.9851851851851852,2.7584512278529076,0.10256410256410256
gmvp,P42771,CDKN2A,control,49,0.7346938775510204,0.8931623931623931,1.9960578535239335,0.08163265306122448
gmvp,P43003,SLC1A3,control,11,0.18181818181818182,0.9444444444444444,2.9093463833475735,0.2727272727272727
gmvp,P43235,CTSK,control,28,0.8928571428571429,1.0,5.105933225207035,0.0
gmvp,P45379,TNNT2,control,51,0.9411764705882353,0.9166666666666667,1.6457343984871653,0.11764705882352941
gmvp,P45954,ACADSB,mito,13,0.6923076923076923,1.0,4.541858061702268,0.0
gmvp,P48728,AMT,mito,40,0.875,0.8857142857142857,1.9672297778567664,0.1
gmvp,P48735,IDH2,mito,11,0.5454545454545454,0.9666666666666668,2.588667631463402,0.2727272727272727
gmvp,P49335,POU3F4,control,33,0.8787878787878788,0.9051724137931034,1.412935047327986,0.030303030303030304
gmvp,P49419,ALDH7A1,mito,72,0.9027777777777778,0.8571428571428572,1.5834739149117414,0.1388888888888889
gmvp,P49773,HINT1,mito,12,0.9166666666666666,1.0,4.533287616071083,0.08333333333333333
gmvp,P49821,NDUFV1,mito,26,0.8076923076923077,0.9238095238095239,1.5473574578249953,0.038461538461538464
gmvp,P49916,LIG3,mito,16,0.25,1.0,3.3826900178406794,0.0625
gmvp,P50281,MMP14,control,12,0.16666666666666666,0.8500000000000001,0.8992877553845767,0.08333333333333333
gmvp,P50402,EMD,control,17,0.35294117647058826,0.7727272727272727,1.204042094654501,0.17647058823529413
gmvp,P50416,CPT1A,mito,40,0.625,0.9946666666666667,4.657355758856456,0.1
gmvp,P50440,GATM,mito,15,0.6,0.962962962962963,2.3430657511621042,0.26666666666666666
gmvp,P51159,RAB27A,control,20,0.9,1.0,4.14590872119367,0.2
gmvp,P51168,SCNN1B,control,26,0.5,0.8816568047337278,1.24383488971744,0.19230769230769232
gmvp,P51530,DNA2,mito,19,0.21052631578947367,1.0,4.3604258704705305,0.10526315789473684
gmvp,P51648,ALDH3A2,mito,43,0.813953488372093,0.9285714285714286,2.28317300125661,0.06976744186046512
gmvp,P51649,ALDH5A1,mito,39,0.7692307692307693,0.9851851851851852,4.07316447619865,0.02564102564102564
